"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","database.id","database"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0202144076","Short Uncertified","4.2.e_Short Uncertified_LEB_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","5","Halba","35030","Aakar","LBN51","Akkar","2","35111-41-001",34.543328,36.077703,"DC: DTN: Halba","MADA","p0000021712","MADA",NA,NA,"UNICEF","m0201437441","s1992525027","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0130340135","Short Uncertified","4.2.e_Short Uncertified_SYR_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","5","Halba","35030","Aakar","LBN51","Akkar","2","35111-41-001",34.543328,36.077703,"DC: DTN: Halba","MADA","p0000021712","MADA",NA,NA,"UNICEF","m0201437441","s1992525027","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i1883124794","Medium Term Uncertified","4.2.e_Medium term Uncertified_LEB_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Brital","53020","Baalbek","LBN21","Baalbek_Hermel","3","LBN21023",33.93472,36.15115,"LOC: Britel","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m0745352383","s2012991358","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i1512535692","Medium Term Uncertified","4.2.e_Medium term Uncertified_SYR_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Brital","53020","Baalbek","LBN21","Baalbek_Hermel","3","LBN21023",33.93472,36.15115,"LOC: Britel","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m0745352383","s2012991358","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i1948522511","Medium Term Uncertified","4.2.e_Medium term Uncertified_LEB_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","20","Brital","53020","Baalbek","LBN21","Baalbek_Hermel","3","LBN21023",33.93472,36.15115,"LOC: Britel","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m0745352383","s2012991358","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i2067318385","Medium Term Uncertified","4.2.e_Medium term Uncertified_SYR_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Brital","53020","Baalbek","LBN21","Baalbek_Hermel","3","LBN21023",33.93472,36.15115,"LOC: Britel","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m0745352383","s2012991358","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0564451108","Short Uncertified","4.2.e_Short Uncertified_LEB_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","140","berqayel","35051","Aakar","LBN51","Akkar","2","LBN51038",34.47742,36.03266,"LOC: Berqayel","Makassed","p0000021711","Makassed",NA,NA,"UNICEF","m2093393529","s2040176918","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0770990817","Three Months Certified","4.2.e_Three Months Ceritified_LEB_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","140","berqayel","35051","Aakar","LBN51","Akkar","2","LBN51038",34.47742,36.03266,"LOC: Berqayel","Makassed","p0000021711","Makassed",NA,NA,"UNICEF","m2093393529","s2040176918","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i1058911075","Three Months Certified","4.2.e_Three Months Ceritified_SYR_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","19","berqayel","35051","Aakar","LBN51","Akkar","2","LBN51038",34.47742,36.03266,"LOC: Berqayel","Makassed","p0000021711","Makassed",NA,NA,"UNICEF","m2093393529","s2040176918","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0130340135","Short Uncertified","4.2.e_Short Uncertified_SYR_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","19","berqayel","35051","Aakar","LBN51","Akkar","2","LBN51038",34.47742,36.03266,"LOC: Berqayel","Makassed","p0000021711","Makassed",NA,NA,"UNICEF","m2093393529","s2040176918","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Formal TVET","# of Lebanese and non-Lebanese male and female adolescents and youth supported for enrollment into public formal vocational education","i2043131781","Registration Fees","4.2.b_Registration fees_SYR_Male_19-25: # of Lebanese and non-Lebanese male and female adolescents and youth supported for enrollement into public formal vocational education","Adol/Youth","5","Taraiya","53016","Baalbek","LBN21","Baalbek_Hermel","3","53435-01-010",33.978,36.0509,"IS: Taraiya 010","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m0759120855","s2041636284","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Formal TVET","# of Lebanese and non-Lebanese male and female adolescents and youth supported for enrollment into public formal vocational education","i1608463655","Registration Fees","4.2.b_Registration fees_SYR_Female_19-25: # of Lebanese and non-Lebanese male and female adolescents and youth supported for enrollement into public formal vocational education","Adol/Youth","15","Taraiya","53016","Baalbek","LBN21","Baalbek_Hermel","3","53435-01-010",33.978,36.0509,"IS: Taraiya 010","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m0759120855","s2041636284","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Formal TVET","# of Lebanese and non-Lebanese male and female adolescents and youth supported for enrollment into public formal vocational education","i0599174159","Transport. & Equipment","4.2.b_Transportation and equipments_SYR_Female_19-25: # of Lebanese and non-Lebanese male and female adolescents and youth supported for enrollement into public formal vocational education","Adol/Youth","0","Taraiya","53016","Baalbek","LBN21","Baalbek_Hermel","3","53435-01-010",33.978,36.0509,"IS: Taraiya 010","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m0759120855","s2041636284","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Formal TVET","# of Lebanese and non-Lebanese male and female adolescents and youth supported for enrollment into public formal vocational education","i1461923311","Transport. & Equipment","4.2.b_Transportation and equipments_SYR_Male_19-25: # of Lebanese and non-Lebanese male and female adolescents and youth supported for enrollement into public formal vocational education","Adol/Youth","5","Taraiya","53016","Baalbek","LBN21","Baalbek_Hermel","3","53435-01-010",33.978,36.0509,"IS: Taraiya 010","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m0759120855","s2041636284","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Tracing","# of adolescents and youth who are employed or generating income","i1480157704","3 Months post training","4.2.i_3-months post training or seed funding/incubation_Leb_Female: # of adolescents and youth who are employed or generating income","Adol/Youth","1","Fourzol","51063","Zahleh","LBN25","Bekaa","6","LBN25022",33.87474,35.94246,"LOC: Fourzol","Injaz","p0000014496","Injaz",NA,NA,"UNICEF","m0437458297","s2064428125","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0663270906","Digital Skills","4.2.e_Digital Skills (Innovation Lab)_OTH_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Sinn El-Fil","22004","Metn","LBN36","Mont Liban","5","LBN36175",33.87735,35.53452,"LOC: Sinn el Fil","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0306878056","s2067876880","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0048888189","Disability Indicator","4.2.e_Disability_Visual (Seeing): # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Sinn El-Fil","22004","Metn","LBN36","Mont Liban","5","LBN36175",33.87735,35.53452,"LOC: Sinn el Fil","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0306878056","s2067876880","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0502487778","Digital Skills","4.2.e_Digital Skills (Innovation Lab)_PRL_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","4","Sinn El-Fil","22004","Metn","LBN36","Mont Liban","5","LBN36175",33.87735,35.53452,"LOC: Sinn el Fil","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0306878056","s2067876880","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i1661880930","Disability Indicator","4.2.e_Disability_Motor/Mobility: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Sinn El-Fil","22004","Metn","LBN36","Mont Liban","5","LBN36175",33.87735,35.53452,"LOC: Sinn el Fil","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0306878056","s2067876880","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i1199536051","Digital Skills","4.2.e_Digital Skills (Innovation Lab)_Leb_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","20","Sinn El-Fil","22004","Metn","LBN36","Mont Liban","5","LBN36175",33.87735,35.53452,"LOC: Sinn el Fil","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0306878056","s2067876880","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0009965448","Disability Indicator","4.2.e_Disability_Speaking: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Sinn El-Fil","22004","Metn","LBN36","Mont Liban","5","LBN36175",33.87735,35.53452,"LOC: Sinn el Fil","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0306878056","s2067876880","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0481630241","Digital Skills","4.2.e_Digital Skills (Innovation Lab)_OTH_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Sinn El-Fil","22004","Metn","LBN36","Mont Liban","5","LBN36175",33.87735,35.53452,"LOC: Sinn el Fil","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0306878056","s2067876880","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0018269642","Digital Skills","4.2.e_Digital Skills (Innovation Lab)_PRS_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Sinn El-Fil","22004","Metn","LBN36","Mont Liban","5","LBN36175",33.87735,35.53452,"LOC: Sinn el Fil","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0306878056","s2067876880","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0691832582","Digital Skills","4.2.e_Digital Skills (Innovation Lab)_Leb_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","11","Sinn El-Fil","22004","Metn","LBN36","Mont Liban","5","LBN36175",33.87735,35.53452,"LOC: Sinn el Fil","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0306878056","s2067876880","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0405179578","Disability Indicator","4.2.e_Disability_Audio (Hearing): # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Sinn El-Fil","22004","Metn","LBN36","Mont Liban","5","LBN36175",33.87735,35.53452,"LOC: Sinn el Fil","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0306878056","s2067876880","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i1950291931","Digital Skills","4.2.e_Digital Skills (Innovation Lab)_PRL_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","4","Sinn El-Fil","22004","Metn","LBN36","Mont Liban","5","LBN36175",33.87735,35.53452,"LOC: Sinn el Fil","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0306878056","s2067876880","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i1735136355","Disability Indicator","4.2.e_Disability_Intellectual: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Sinn El-Fil","22004","Metn","LBN36","Mont Liban","5","LBN36175",33.87735,35.53452,"LOC: Sinn el Fil","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0306878056","s2067876880","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i1098367160","Digital Skills","4.2.e_Digital Skills (Innovation Lab)_PRS_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Sinn El-Fil","22004","Metn","LBN36","Mont Liban","5","LBN36175",33.87735,35.53452,"LOC: Sinn el Fil","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0306878056","s2067876880","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0418883567","Digital Skills","4.2.e_Digital Skills (Innovation Lab)_SYR_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","1","Sinn El-Fil","22004","Metn","LBN36","Mont Liban","5","LBN36175",33.87735,35.53452,"LOC: Sinn el Fil","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0306878056","s2067876880","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0825209824","Digital Skills","4.2.e_Digital Skills (Innovation Lab)_SYR_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","2","Sinn El-Fil","22004","Metn","LBN36","Mont Liban","5","LBN36175",33.87735,35.53452,"LOC: Sinn el Fil","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0306878056","s2067876880","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i1161334578","Short Uncertified","4.2.e_Short Uncertified_OTH_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0908631307","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_PRS_Male_19-25: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","1","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i1715413857","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_PRS_Female_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i1261204332","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_LEB_Female_19-25: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i1875069920","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_SYR_Female_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","1","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0564451108","Short Uncertified","4.2.e_Short Uncertified_LEB_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0872415259","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_PRL_Male_19-25: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","2","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0599221273","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_LEB_Male_19-25: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0213061046","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_SYR_Male_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","2","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0574389741","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_LEB_Male_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","1","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0591994209","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_OTH_Male_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
